pattern,size,support,support_pct,wins,losses,win_confidence,loss_confidence,win_lift,loss_lift,avg_pnl,net_pnl
confidence=60-70 + quality=B + score=25-27 + signal=SETUP,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + score=25-27 + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + score=25-27 + sl_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + score=25-27 + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + score=25-27 + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + signal=SETUP + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + signal=SETUP + sl_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + signal=SETUP + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + signal=SETUP + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + sl_atr=normal + sl_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + sl_atr=normal + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + sl_atr=normal + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + sl_quality=D + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + sl_quality=D + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + quality=B + weighted_score=25-27 + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + score=25-27 + signal=SETUP,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + score=25-27 + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + score=25-27 + sl_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + score=25-27 + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + score=25-27 + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + signal=SETUP + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + signal=SETUP + sl_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + signal=SETUP + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + signal=SETUP + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + sl_atr=normal + sl_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + sl_atr=normal + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + sl_atr=normal + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + sl_quality=D + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + sl_quality=D + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + rr=1.5-2.2 + weighted_score=25-27 + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + score=25-27 + signal=SETUP + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + score=25-27 + signal=SETUP + sl_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + score=25-27 + signal=SETUP + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + score=25-27 + signal=SETUP + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + score=25-27 + sl_atr=normal + sl_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + score=25-27 + sl_atr=normal + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + score=25-27 + sl_atr=normal + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + score=25-27 + sl_quality=D + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + score=25-27 + sl_quality=D + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + score=25-27 + weighted_score=25-27 + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + signal=SETUP + sl_atr=normal + sl_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + signal=SETUP + sl_atr=normal + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + signal=SETUP + sl_atr=normal + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + signal=SETUP + sl_quality=D + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + signal=SETUP + sl_quality=D + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + signal=SETUP + weighted_score=25-27 + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + sl_atr=normal + sl_quality=D + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + sl_atr=normal + sl_quality=D + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + sl_atr=normal + weighted_score=25-27 + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
confidence=60-70 + sl_quality=D + weighted_score=25-27 + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-294.19018239,-588.38036477
entry_quality=B + momentum_disagreement + sl_quality=D + symbol=BTC/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-568.9,-1137.8
entry_quality=B + sl_atr=normal + sl_quality=D + symbol=BTC/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-669.0,-1338.0
Risk=PASS + entry_quality=D,2,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Momentum=FAIL + Risk=PASS + entry_quality=D,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Structure=PASS + entry_quality=D,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Trend=PASS + entry_quality=D,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + age=0-5m + entry_quality=D,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + direction=SHORT + entry_quality=D,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + momentum_disagreement,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + potential_score=25-27,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + quality=B,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + rr=1.5-2.2,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + score=25-27,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + signal=SETUP,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + sl_atr=normal,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + weighted_score=25-27,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Structure=PASS + entry_quality=D + symbol=ETH/USDT,3,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Momentum=FAIL + Risk=PASS + Structure=PASS + entry_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Momentum=FAIL + Risk=PASS + Trend=PASS + entry_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Momentum=FAIL + Risk=PASS + age=0-5m + entry_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Momentum=FAIL + Risk=PASS + direction=SHORT + entry_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Momentum=FAIL + Risk=PASS + entry_quality=D + momentum_disagreement,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Momentum=FAIL + Risk=PASS + entry_quality=D + potential_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Momentum=FAIL + Risk=PASS + entry_quality=D + quality=B,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Momentum=FAIL + Risk=PASS + entry_quality=D + rr=1.5-2.2,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Momentum=FAIL + Risk=PASS + entry_quality=D + score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Momentum=FAIL + Risk=PASS + entry_quality=D + signal=SETUP,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Momentum=FAIL + Risk=PASS + entry_quality=D + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Momentum=FAIL + Risk=PASS + entry_quality=D + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Momentum=FAIL + Structure=PASS + entry_quality=D + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Risk=PASS + Structure=PASS + Trend=PASS + entry_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Structure=PASS + age=0-5m + entry_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Structure=PASS + direction=SHORT + entry_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Structure=PASS + entry_quality=D + momentum_disagreement,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Structure=PASS + entry_quality=D + potential_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Structure=PASS + entry_quality=D + quality=B,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Structure=PASS + entry_quality=D + rr=1.5-2.2,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Structure=PASS + entry_quality=D + score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Structure=PASS + entry_quality=D + signal=SETUP,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Structure=PASS + entry_quality=D + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Structure=PASS + entry_quality=D + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Structure=PASS + potential_score=25-27 + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-23.22018239,-46.44036477
Risk=PASS + Structure=PASS + quality=B + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-23.22018239,-46.44036477
Risk=PASS + Structure=PASS + score=25-27 + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-23.22018239,-46.44036477
Risk=PASS + Structure=PASS + signal=SETUP + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-23.22018239,-46.44036477
Risk=PASS + Structure=PASS + sl_quality=D + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-23.22018239,-46.44036477
Risk=PASS + Structure=PASS + symbol=ETH/USDT + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-23.22018239,-46.44036477
Risk=PASS + Trend=PASS + age=0-5m + entry_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Trend=PASS + direction=SHORT + entry_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Trend=PASS + entry_quality=D + momentum_disagreement,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Trend=PASS + entry_quality=D + potential_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Trend=PASS + entry_quality=D + quality=B,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Trend=PASS + entry_quality=D + rr=1.5-2.2,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Trend=PASS + entry_quality=D + score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Trend=PASS + entry_quality=D + signal=SETUP,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Trend=PASS + entry_quality=D + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + Trend=PASS + entry_quality=D + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + age=0-5m + direction=SHORT + entry_quality=D,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + age=0-5m + entry_quality=D + momentum_disagreement,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + age=0-5m + entry_quality=D + potential_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + age=0-5m + entry_quality=D + quality=B,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + age=0-5m + entry_quality=D + rr=1.5-2.2,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + age=0-5m + entry_quality=D + score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + age=0-5m + entry_quality=D + signal=SETUP,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + age=0-5m + entry_quality=D + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + age=0-5m + entry_quality=D + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + direction=SHORT + entry_quality=D + momentum_disagreement,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + direction=SHORT + entry_quality=D + potential_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + direction=SHORT + entry_quality=D + quality=B,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + direction=SHORT + entry_quality=D + rr=1.5-2.2,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + direction=SHORT + entry_quality=D + score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + direction=SHORT + entry_quality=D + signal=SETUP,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + direction=SHORT + entry_quality=D + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + direction=SHORT + entry_quality=D + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + momentum_disagreement + potential_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + momentum_disagreement + quality=B,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + momentum_disagreement + rr=1.5-2.2,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + momentum_disagreement + score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + momentum_disagreement + signal=SETUP,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + momentum_disagreement + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + momentum_disagreement + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + potential_score=25-27 + quality=B,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + potential_score=25-27 + rr=1.5-2.2,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + potential_score=25-27 + score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + potential_score=25-27 + signal=SETUP,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + potential_score=25-27 + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + potential_score=25-27 + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + quality=B + rr=1.5-2.2,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + quality=B + score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + quality=B + signal=SETUP,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + quality=B + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + quality=B + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + rr=1.5-2.2 + score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + rr=1.5-2.2 + signal=SETUP,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + rr=1.5-2.2 + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + rr=1.5-2.2 + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + score=25-27 + signal=SETUP,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + score=25-27 + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + score=25-27 + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + signal=SETUP + sl_atr=normal,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + signal=SETUP + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + entry_quality=D + sl_atr=normal + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-8.14018238,-16.28036477
Risk=PASS + potential_score=25-27 + sl_atr=normal + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-23.22018239,-46.44036477
Risk=PASS + quality=B + sl_atr=normal + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-23.22018239,-46.44036477
Risk=PASS + score=25-27 + sl_atr=normal + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-23.22018239,-46.44036477
Risk=PASS + signal=SETUP + sl_atr=normal + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-23.22018239,-46.44036477
Risk=PASS + sl_atr=normal + sl_quality=D + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-23.22018239,-46.44036477
Risk=PASS + sl_atr=normal + symbol=ETH/USDT + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-23.22018239,-46.44036477
Structure=PASS + Trend=PASS + entry_quality=D + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Structure=PASS + age=0-5m + entry_quality=D + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Structure=PASS + direction=SHORT + entry_quality=D + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Structure=PASS + entry_quality=D + local_trend=BEARISH + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Structure=PASS + entry_quality=D + momentum_disagreement + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Structure=PASS + entry_quality=D + potential_score=25-27 + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Structure=PASS + entry_quality=D + quality=B + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Structure=PASS + entry_quality=D + rr=1.5-2.2 + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Structure=PASS + entry_quality=D + score=25-27 + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Structure=PASS + entry_quality=D + signal=SETUP + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Structure=PASS + entry_quality=D + sl_atr=normal + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Structure=PASS + entry_quality=D + sl_quality=D + symbol=ETH/USDT,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Structure=PASS + entry_quality=D + symbol=ETH/USDT + weighted_score=25-27,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
Structure=PASS + entry_quality=D + symbol=ETH/USDT + with_or_neutral_local_trend,4,2,10.0,0,2,0.0,1.0,0.0,1.1765,-11.55518239,-23.11036477
age=0-5m + momentum_aligned,2,2,10.0,0,2,0.0,1.0,0.0,1.1765,-380.879689,-761.759378
entry_quality=D + sl_quality=B,2,2,10.0,0,2,0.0,1.0,0.0,1.1765,-2.829689,-5.659378
momentum_aligned + rr=1.5-2.2,2,2,10.0,0,2,0.0,1.0,0.0,1.1765,-380.879689,-761.759378
momentum_aligned + sl_atr=normal,2,2,10.0,0,2,0.0,1.0,0.0,1.1765,-380.879689,-761.759378
